(1, 537, 70,0.099988), 
(1, 680, 70,0.132569), 
(1, 665, 70,0.134697), 
(1, 397, 70,0.068181), 
(1, 624, 70,0.118978), 
(1, 837, 70,0.150608), 
(1, 692, 70,0.142196), 
(1, 457, 70,0.082044), 
(1, 679, 70,0.133901), 
(1, 537, 70,0.107500), 
(1, 519, 70,0.102610), 
(1, 708, 70,0.143219), 
(1, 638, 70,0.137144), 
(1, 684, 70,0.128107), 
(1, 747, 70,0.147644), 
(1, 638, 70,0.122149), 
(1, 553, 70,0.115653), 
(1, 592, 70,0.115531), 
(1, 799, 80,0.198951), 
(1, 757, 80,0.173054), 
(1, 773, 80,0.256344), 
(1, 856, 80,0.195132), 
(1, 893, 80,0.201480), 
(1, 841, 80,0.191125), 
(1, 1160, 80,0.261207), 
(1, 758, 80,0.176572), 
(1, 517, 80,0.114044), 
(1, 801, 80,0.198760), 
(1, 732, 80,0.185485), 
(1, 880, 80,0.206711), 
(1, 766, 80,0.178024), 
(1, 608, 80,0.154953), 
(1, 1056, 80,0.228209), 
(1, 1093, 80,0.242978), 
(1, 1025, 80,0.237232), 
(1, 576, 80,0.140354), 
(1, 825, 80,0.194108), 
(1, 790, 80,0.184154), 
(1, 686, 80,0.156367), 
(1, 826, 80,0.175228), 
(1, 641, 80,0.155857), 
(1, 966, 80,0.214605), 
(1, 584, 80,0.135274), 
(1, 841, 80,0.200569), 
(1, 677, 80,0.168901), 
(1, 763, 80,0.178399), 
(1, 722, 80,0.178521), 
(1, 693, 80,0.152703), 
(1, 625, 80,0.166404), 
(1, 793, 80,0.215372), 
(1, 812, 80,0.251627), 
(1, 834, 80,0.207395), 
(1, 772, 80,0.161713), 
(1, 740, 80,0.168919), 
(1, 713, 80,0.163882), 
(1, 851, 80,0.191803), 
(1, 1068, 80,0.229465), 
(1, 616, 80,0.142935), 
(1, 1004, 80,0.236919), 
(1, 1036, 90,0.258510), 
(1, 1524, 90,0.400481), 
(1, 931, 90,0.253493), 
(1, 891, 90,0.249990), 
(1, 1072, 90,0.276012), 
(1, 1237, 90,0.328886), 
(1, 1064, 90,0.264229), 
(1, 824, 90,0.244943), 
(1, 1096, 90,0.310309), 
(1, 991, 90,0.284957), 
(1, 866, 90,0.310368), 
(1, 967, 90,0.352488), 
(1, 961, 90,0.257643), 
(1, 974, 90,0.270303), 
(1, 1200, 90,0.323883), 
(1, 1109, 90,0.313789), 
(1, 774, 90,0.228796), 
(1, 971, 90,0.257056), 
(1, 905, 90,0.279560), 
